Fecha,Partida,Descripcion,Pais,Region,Unidad,Cantidad,FOB
20211001,7308.40.00,"Iron or steel, props and similar equipment for scaffolding, shuttering or pit-propping",Germany,Europa y Asia central,kilograms,"19,710","42,911"
20211001,7308.90.60,"Iron or steel, columns, pillars, posts, beams and girders, nesoi",Germany,Europa y Asia central,kilograms,0,0
20211001,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Germany,Europa y Asia central,kilograms,0,0
20211001,7309.00.00,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",Germany,Europa y Asia central,number,0,0
20211001,7310.10.00,"Iron/steel, tanks, casks, drums, cans, boxes & siml. cont. for any material (o/than compress./liq.gas), w/cap. of 50+ l but n/o 300 l",Germany,Europa y Asia central,kilograms,"2,646","13,984"
20211001,7310.21.00,"Iron/steel, cans for any material (o/compressed/liq. gas), closed by soldering or crimping, w/cap. less than 50 l",Germany,Europa y Asia central,number,0,0
20211001,7315.11.00,"Iron or steel, roller chain",Germany,Europa y Asia central,kilograms,0,0
20211001,7315.12.00,"Iron or steel, articulated link chain (other than roller chain)",Germany,Europa y Asia central,kilograms,0,0
20211001,7318.15.20,"Iron or steel, bolts and bolts & their nuts or washers, imported in the same shipment",Germany,Europa y Asia central,kilograms,0,0
20211001,7318.15.80,"Iron or steel, screws and bolts, nesoi, having shanks or threads 6 mm or more in diameter",Germany,Europa y Asia central,kilograms,3,"6,773"
20211001,7318.19.00,"Iron or steel, threaded articles similar to screws, bolts, nuts, coach screws & screw hooks, nesoi",Germany,Europa y Asia central,kilograms,0,0
20211001,7318.22.00,"Iron or steel, washers (o/than spring washers and other lock washers)",Germany,Europa y Asia central,kilograms,0,0
20211001,7318.29.00,"Iron or steel, nonthreaded articles similar to rivets, cotters, cotter pins, washers and spring washers",Germany,Europa y Asia central,kilograms,0,0
20211001,7320.90.50,"Iron or steel, springs (o/than leaf springs, helical springs or hairsprings)",Germany,Europa y Asia central,kilograms,0,0
20211001,7326.20.00,"Iron or steel, articles of wire, nesoi",Germany,Europa y Asia central,number,0,0
20211001,7326.90.86,"Iron or steel, articles, nesoi",Germany,Europa y Asia central,kilograms,0,0
20211001,7308.30.10,"Stainless steel, doors, windows and their frames, and thresholds for doors",Greece,Europa y Asia central,kilograms,0,0
20211001,7308.30.50,"Iron or steel (o/than stainless), doors, windows and their frames, and thresholds for doors",Greece,Europa y Asia central,kilograms,720,"4,100"
20211001,7309.00.00,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",Greece,Europa y Asia central,number,0,0
20211001,7324.10.00,"Stainless steel, sinks and wash basins",Greece,Europa y Asia central,number,0,0
20211001,7210.49.00,"Iron/nonalloy steel, width 600mm+, flat-rolled products, plated or coated with zinc (other than electrolytically), not corrugated",Guatemala,Gran Caribe,kilograms,0,0
20211001,7216.99.00,"Iron/nonalloy steel, angles, shapes & sections nesoi,further wkd. than cold-formed or cold-finished and not from flat-rolled products",Guatemala,Gran Caribe,kilograms,0,0
20211001,7306.30.50,"Iron or nonalloy steel, welded, w/circ. x-sect & ext. diam. 406.4mm or less, pipes, tubes & holl. prof., w/wall thick. of 1.65 mm or more",Guatemala,Gran Caribe,kilograms,"120,545","194,156"
20211001,7306.61.10,"Iron or nonalloy steel, welded, w/square or rectangular x-sect, tubes, pipes and hollow profiles, w/wall thickness of 4 mm or more",Guatemala,Gran Caribe,kilograms,"148,659","210,279"
20211001,7306.61.50,"Iron or nonalloy steel, welded, w/square or rectangular x-sect, tubes, pipes and hollow profiles, w/wall thickness less than 4 mm",Guatemala,Gran Caribe,kilograms,"516,659","700,111"
20211001,7306.61.70,"Alloy steel, welded, w/square or rectangular x-sect, tubes, pipes and hollow profiles, w/wall thickness less than 4 mm",Guatemala,Gran Caribe,kilograms,"3,862","6,345"
20211001,7310.21.00,"Iron/steel, cans for any material (o/compressed/liq. gas), closed by soldering or crimping, w/cap. less than 50 l",Guatemala,Gran Caribe,number,0,0
20211001,7320.90.50,"Iron or steel, springs (o/than leaf springs, helical springs or hairsprings)",Guatemala,Gran Caribe,kilograms,0,0
20211001,7210.41.00,"Iron/nonalloy steel, width 600mm+, flat-rolled products, plated or coated with zinc (other than electrolytically), corrugated",Honduras,Gran Caribe,kilograms,0,0
20211001,7304.39.00,"Iron (o/than cast) or nonalloy steel, seamless, not cold-drawn or cold-rolled, tubes, pipes and hollow prof., w/circular cross sect., nesoi",Honduras,Gran Caribe,kilograms,0,0
20211001,7306.30.50,"Iron or nonalloy steel, welded, w/circ. x-sect & ext. diam. 406.4mm or less, pipes, tubes & holl. prof., w/wall thick. of 1.65 mm or more",Honduras,Gran Caribe,kilograms,0,0
20211001,7306.61.10,"Iron or nonalloy steel, welded, w/square or rectangular x-sect, tubes, pipes and hollow profiles, w/wall thickness of 4 mm or more",Honduras,Gran Caribe,kilograms,"100,884","157,566"
20211001,7306.61.50,"Iron or nonalloy steel, welded, w/square or rectangular x-sect, tubes, pipes and hollow profiles, w/wall thickness less than 4 mm",Honduras,Gran Caribe,kilograms,"146,817","181,437"
20211001,7306.61.70,"Alloy steel, welded, w/square or rectangular x-sect, tubes, pipes and hollow profiles, w/wall thickness less than 4 mm",Honduras,Gran Caribe,kilograms,0,0
20211001,7306.69.70,"Alloy steel, welded, w/other non-circ. x-sect, tubes, pipes and hollow profiles, w/wall thickness less than 4 mm",Honduras,Gran Caribe,kilograms,0,0
20211001,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Honduras,Gran Caribe,kilograms,0,0
20211001,7326.90.86,"Iron or steel, articles, nesoi",Honduras,Gran Caribe,number,0,0
20211001,7323.10.00,"Iron or steel wool; iron or steel pot scourers and scouring or polishing pads, gloves and the like",Hong Kong,Asia oriental y el Pacifico,kilograms,"6,444","27,250"
20211001,7324.29.00,"Iron (o/than cast) or steel, baths (whether or not enameled)",Hong Kong,Asia oriental y el Pacifico,number,0,0
20211001,7307.29.00,"Stainless steel, not cast, fittings for tubes/pipes, nesoi",Hungary,Europa y Asia central,kilograms,0,0
20211001,7308.40.00,"Iron or steel, props and similar equipment for scaffolding, shuttering or pit-propping",Hungary,Europa y Asia central,kilograms,0,0
20211001,7310.10.00,"Iron/steel, tanks, casks, drums, cans, boxes & siml. cont. for any material (o/than compress./liq.gas), w/cap. of 50+ l but n/o 300 l",Hungary,Europa y Asia central,kilograms,0,0
20211001,7326.90.86,"Iron or steel, articles, nesoi",Hungary,Europa y Asia central,kilograms,0,0
20211001,7210.49.00,"Iron/nonalloy steel, width 600mm+, flat-rolled products, plated or coated with zinc (other than electrolytically), not corrugated",India,Asia meridional,kilograms,0,0
20211001,7210.61.00,"Iron/nonalloy steel, width 600mm+, flat-rolled products, plated or coated with aluminum-zinc alloys",India,Asia meridional,kilograms,"52,265","79,171"
20211001,7210.70.60,"Iron/nonalloy steel, width 600mm+, flat-rolled products, painted/varnished or coated w/plastic, nesoi",India,Asia meridional,kilograms,0,0
20211001,7215.90.50,"Iron/nonalloy steel, bars and rods, further worked than cold-formed or cold-finished, nesoi",India,Asia meridional,kilograms,0,0
20211001,7229.90.50,"Alloy steel (o/than hi-speed/silico-mang.), round wire",India,Asia meridional,kilograms,0,0
20211001,7304.11.00,"Stainless steel, seamless line pipe used for oil or gas pipelines",India,Asia meridional,kilograms,0,0
20211001,7304.39.00,"Iron (o/than cast) or nonalloy steel, seamless, not cold-drawn or cold-rolled, tubes, pipes and hollow prof., w/circular cross sect., nesoi",India,Asia meridional,kilograms,0,0
20211001,7306.19.10,"Iron or nonalloy steel, seamed, w/ext. diam. 406.4mm or less or o/than circ. x-sect, line pipe of a kind used for oil and gas pipelines",India,Asia meridional,kilograms,0,0
20211001,7306.30.50,"Iron or nonalloy steel, welded, w/circ. x-sect & ext. diam. 406.4mm or less, pipes, tubes & holl. prof., w/wall thick. of 1.65 mm or more",India,Asia meridional,kilograms,"45,886","47,226"
20211001,7306.61.10,"Iron or nonalloy steel, welded, w/square or rectangular x-sect, tubes, pipes and hollow profiles, w/wall thickness of 4 mm or more",India,Asia meridional,kilograms,"77,640","84,311"
20211001,7306.61.50,"Iron or nonalloy steel, welded, w/square or rectangular x-sect, tubes, pipes and hollow profiles, w/wall thickness less than 4 mm",India,Asia meridional,kilograms,"150,937","136,435"
20211001,7307.11.00,"Cast nonmalleable iron, fittings for tubes or pipes",India,Asia meridional,kilograms,0,0
20211001,7307.29.00,"Stainless steel, not cast, fittings for tubes/pipes, nesoi",India,Asia meridional,kilograms,0,0
20211001,7307.91.50,"Iron or steel (o/than stainless), not cast, flanges for tubes/pipes, not forged or forged and machined, tooled & processed after forging",India,Asia meridional,kilograms,0,0
20211001,7307.92.30,"Iron or steel (o/than stainless), not cast, threaded sleeves (couplings) for tubes/pipes",India,Asia meridional,kilograms,0,0
20211001,7308.90.60,"Iron or steel, columns, pillars, posts, beams and girders, nesoi",India,Asia meridional,kilograms,0,0
20211001,7308.90.70,"Steel, grating for structures or parts of structures",India,Asia meridional,kilograms,0,0
20211001,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",India,Asia meridional,kilograms,0,0
20211001,7311.00.00,"Iron/steel, containers for compressed or liquefied gas",India,Asia meridional,number,0,0
20211001,7314.49.60,"Iron/steel, grill, netting and fencing, of wire, not welded at the intersection, cut to shape",India,Asia meridional,kilograms,0,0
20211001,7317.00.55,"Iron or steel, nails, tacks, corrugated nails, staples & similar arts., of one piece construction, made of round wire, nesoi",India,Asia meridional,kilograms,0,0
20211001,7317.00.65,"Iron or steel, nails, tacks, corrugated nails, staples & similar arts., of one piece construction, not made of round wire, nesoi",India,Asia meridional,kilograms,0,0
20211001,7317.00.75,"Iron or steel, nails, tacks, corrugated nails, staples & similar arts., of two or more pieces, nesoi",India,Asia meridional,kilograms,0,0
20211001,7318.15.20,"Iron or steel, bolts and bolts & their nuts or washers, imported in the same shipment",India,Asia meridional,kilograms,0,0
20211001,7318.15.40,"Iron or steel, machine screws (o/than cap screws), 9.5 mm or more in length and 3.2 mm in diameter",India,Asia meridional,kilograms,0,0
20211001,7318.15.50,"Iron or steel, threaded studs",India,Asia meridional,kilograms,"34,762","57,241"
20211001,7318.15.60,"Iron or steel, screws and bolts, nesoi, having shanks or threads less than 6 mm in diameter",India,Asia meridional,kilograms,0,0
20211001,7318.16.00,"Iron or steel, nuts",India,Asia meridional,kilograms,"6,839","15,552"
20211001,7318.19.00,"Iron or steel, threaded articles similar to screws, bolts, nuts, coach screws & screw hooks, nesoi",India,Asia meridional,kilograms,"2,008","28,072"
20211001,7318.22.00,"Iron or steel, washers (o/than spring washers and other lock washers)",India,Asia meridional,kilograms,"1,516","5,105"
20211001,7323.93.00,"Stainless steel, table, kitchen or o/household arts. amd parts thereof",India,Asia meridional,number,0,0
20211001,7323.94.00,"Iron (o/than cast) or steel (o/than stainless), table, kitchen or o/household arts. and parts thereof, enameled",India,Asia meridional,number,0,0
20211001,7324.90.00,"Iron or steel, sanitary ware (o/than baths or stainless steel sinks and wash basins) and parts thereof",India,Asia meridional,number,0,0
20211001,7325.10.00,"Nonmalleable cast iron, articles, nesoi",India,Asia meridional,kilograms,0,0
20211001,7326.90.45,"Iron or steel, horse and mule shoes",India,Asia meridional,kilograms,"3,231","15,619"
20211001,7326.90.86,"Iron or steel, articles, nesoi",India,Asia meridional,kilograms,"5,400","19,725"
20211001,7210.61.00,"Iron/nonalloy steel, width 600mm+, flat-rolled products, plated or coated with aluminum-zinc alloys",Indonesia,Asia oriental y el Pacifico,kilograms,0,0
20211001,7210.70.60,"Iron/nonalloy steel, width 600mm+, flat-rolled products, painted/varnished or coated w/plastic, nesoi",Indonesia,Asia oriental y el Pacifico,kilograms,0,0
20211001,7318.29.00,"Iron or steel, nonthreaded articles similar to rivets, cotters, cotter pins, washers and spring washers",Ireland,Europa y Asia central,kilograms,0,0
20211001,7326.20.00,"Iron or steel, articles of wire, nesoi",Ireland,Europa y Asia central,number,"8,730","45,483"
20211001,7214.20.00,"Iron/nonalloy steel, concrete reinforcing bars and rods, not further worked than hot-rolled, hot-drawn or hot-extruded, n/coils",Italy,Europa y Asia central,kilograms,0,0
20211001,7217.10.40,"Iron/nonalloy steel, round wire, <0.25% carbon, not plated or coated, w/diameter less than 1.5 mm",Italy,Europa y Asia central,kilograms,0,0
20211001,7217.20.30,"Iron/nonalloy steel, round wire, <0.25% carbon, plated or coated with zinc, w/diameter of 1.5 mm or more",Italy,Europa y Asia central,kilograms,"22,863","41,224"
20211001,7217.20.45,"Iron/nonalloy steel, round wire, w/0.25% or more carbon and/or <1.5mm diam, plated or coated with zinc",Italy,Europa y Asia central,kilograms,0,0
20211001,7222.40.60,"Stainless steel, angles, shapes & sections, other than hot-rolled and not drilled/punched or otherwise advanced",Italy,Europa y Asia central,kilograms,0,0
20211001,7307.92.90,"Iron or steel (o/than stainless), not cast, threaded elbow and bends for tubes/pipes",Italy,Europa y Asia central,kilograms,0,0
20211001,7307.93.90,"Iron or alloy steel (o/than stainless), not cast, butt welding fittings for tubes/pipes, w/inside diam. 360mm or more",Italy,Europa y Asia central,kilograms,0,0
20211001,7308.40.00,"Iron or steel, props and similar equipment for scaffolding, shuttering or pit-propping",Italy,Europa y Asia central,kilograms,0,0
20211001,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Italy,Europa y Asia central,kilograms,0,0
20211001,7310.29.00,"Iron/steel, cans for any material (o/compressed/liq. gas), n/closed by soldering or crimping, w/cap. less than 50 l",Italy,Europa y Asia central,number,0,0
20211001,7317.00.75,"Iron or steel, nails, tacks, corrugated nails, staples & similar arts., of two or more pieces, nesoi",Italy,Europa y Asia central,kilograms,0,0
20211001,7321.89.00,"Iron or steel, non-electric domestic grates & warming appliances (o/than cooking/plate warmers), o/than for gas or liquid fuelss",Italy,Europa y Asia central,number,0,0
20211001,7323.99.90,"Iron (o/th cast)/steel (o/th tinplate or stainless), table, kitchen (o/th cooking.) or o/household arts & part, n/coated/plated w/prec.metal",Italy,Europa y Asia central,number,0,0
20211001,7325.10.00,"Nonmalleable cast iron, articles, nesoi",Italy,Europa y Asia central,kilograms,0,0
20211001,7326.90.86,"Iron or steel, articles, nesoi",Italy,Europa y Asia central,kilograms,0,0
20211001,7308.90.60,"Iron or steel, columns, pillars, posts, beams and girders, nesoi",Jamaica,Gran Caribe,kilograms,0,0
20211001,7208.52.00,"Iron/nonalloy steel, width 600mm+, hot-rolled flat-rolled products, neosi, not in coils, w/thick 4.75mm+ but n/o 10mm, not clad/plated/",Japan,Asia oriental y el Pacifico,kilograms,0,0
20211001,7208.53.00,"Iron/nonalloy steel, width 600mm+, hot-rolled flat-rolled products, neosi, not in coils, w/thick 3mm+ but < 4.75mm, not clad/plated/coated",Japan,Asia oriental y el Pacifico,kilograms,0,0
20211001,7208.54.00,"Iron/nonalloy steel, width 600mm+, hot-rolled flat-rolled products, neosi, not in coils, w/thick less than 3mm, not clad/plated/coated",Japan,Asia oriental y el Pacifico,kilograms,0,0
20211001,7307.99.10,"Iron or nonalloy steel, fittings for tubes/pipes, nesoi, forged, not machined, not tooled and not otherwise processed after forging",Japan,Asia oriental y el Pacifico,kilograms,0,0
20211001,7312.10.70,"Iron/steel (o/stainless), ropes, cables & cordage (o/than stranded wire), n/elect. insul., fitted with fittings or made up into articles",Japan,Asia oriental y el Pacifico,kilograms,0,0
20211001,7315.11.00,"Iron or steel, roller chain",Japan,Asia oriental y el Pacifico,kilograms,0,0
20211001,7315.12.00,"Iron or steel, articulated link chain (other than roller chain)",Japan,Asia oriental y el Pacifico,kilograms,0,0
20211001,7320.90.50,"Iron or steel, springs (o/than leaf springs, helical springs or hairsprings)",Japan,Asia oriental y el Pacifico,kilograms,0,0
20211001,7210.49.00,"Iron/nonalloy steel, width 600mm+, flat-rolled products, plated or coated with zinc (other than electrolytically), not corrugated",Luxembourg,Europa y Asia central,kilograms,0,0
20211001,7216.32.00,"Iron/nonalloy steel, I-sections (standard beams), not further worked than hot-rolled, hot-drawn or extruded, w/height 80 mm or more",Luxembourg,Europa y Asia central,kilograms,0,0
20211001,7324.10.00,"Stainless steel, sinks and wash basins",Malaysia,Asia oriental y el Pacifico,number,"2,930","51,693"
20211001,7208.51.00,"Iron/nonalloy steel, width 600mm+, hot-rolled flat-rolled products, nesoi, not in coils, w/thick o/10mm, not clad/plated/coated",Mexico,America Latina,kilograms,0,0
20211001,7210.49.00,"Iron/nonalloy steel, width 600mm+, flat-rolled products, plated or coated with zinc (other than electrolytically), not corrugated",Mexico,America Latina,kilograms,"31,957","129,054"
20211001,7210.61.00,"Iron/nonalloy steel, width 600mm+, flat-rolled products, plated or coated with aluminum-zinc alloys",Mexico,America Latina,kilograms,0,0
20211001,7210.70.60,"Iron/nonalloy steel, width 600mm+, flat-rolled products, painted/varnished or coated w/plastic, nesoi",Mexico,America Latina,kilograms,"117,186","260,617"
20211001,7211.14.00,"Iron/nonalloy steel, width less th/600mm, hot-rolled flat-rolled products, nesoi, w/thick of 4.75mm or more, not clad/plated/coated",Mexico,America Latina,kilograms,0,0
20211001,7212.30.10,"Iron/nonalloy steel, width less th/300mm, flat-rolled products, plated/coated with zinc (other than electrolytically), w/thick o/0.25mm",Mexico,America Latina,kilograms,0,0
20211001,7212.30.50,"Iron/nonalloy steel, width 300+ but less th/600mm, flat-rolled products, plated or coated with zinc (other than electrolytically)",Mexico,America Latina,kilograms,"16,148","34,670"
20211001,7212.40.10,"Iron/nonalloy steel, width less th/300mm, flat-rolled products, painted, varnished or coated w/plastic",Mexico,America Latina,kilograms,"20,122","41,352"
20211001,7212.40.50,"Iron/nonalloy steel, width 300+ but less th/600mm, flat-rolled products, painted, varnished or coated w/plastic",Mexico,America Latina,kilograms,"3,055","7,170"
20211001,7213.10.00,"Iron/nonalloy, concrete reinforcing bars and rods in irregularly wound coils, hot-rolled",Mexico,America Latina,kilograms,0,0
20211001,7213.91.30,"Iron/nonalloy steel, nesoi, hot-rolled bars & rods in irregularly wound coils, w/cir. x-sect. diam. <14mm, n/tempered/treated/partly mfd",Mexico,America Latina,kilograms,"313,780","217,491"
20211001,7214.20.00,"Iron/nonalloy steel, concrete reinforcing bars and rods, not further worked than hot-rolled, hot-drawn or hot-extruded, n/coils",Mexico,America Latina,kilograms,0,0
20211001,7214.91.00,"Iron/nonalloy steel, bars and rods, not further worked than hot-rolled, hot-drawn or hot-extruded, w/rectangular (o/than square) X-section",Mexico,America Latina,kilograms,"13,243","15,229"
20211001,7214.99.00,"Iron/nonalloy steel, bars and rods, not further worked than hot-rolled, hot-drawn or hot-extruded, w/non-rectangular X-sect, not in coils",Mexico,America Latina,kilograms,"4,498","5,418"
20211001,7216.10.00,"Iron/nonalloy steel, U,I or H-sections, not further worked than hot-rolled, hot-drawn or extruded, w/height under 80 mm",Mexico,America Latina,kilograms,0,0
20211001,7216.21.00,"Iron/nonalloy steel, L-sections, not further worked than hot-rolled, hot-drawn or extruded, w/height under 80 mm",Mexico,America Latina,kilograms,"48,649","58,622"
20211001,7216.31.00,"Iron/nonalloy steel, U-sections, not further worked than hot-rolled, hot-drawn or extruded, w/height of 80 mm or more",Mexico,America Latina,kilograms,"4,442","5,441"
20211001,7216.32.00,"Iron/nonalloy steel, I-sections (standard beams), not further worked than hot-rolled, hot-drawn or extruded, w/height 80 mm or more",Mexico,America Latina,kilograms,0,0
20211001,7216.33.00,"Iron/nonalloy steel, H-sections, not further worked than hot-rolled, hot-drawn or extruded, w/height 80 mm or more",Mexico,America Latina,kilograms,0,0
20211001,7216.40.00,"Iron/nonalloy steel, L or T-sections, not further worked than hot-rolled, hot-drawn or extruded, w/height 80 mm or more",Mexico,America Latina,kilograms,0,0
20211001,7216.61.00,"Iron/nonalloy steel, angles, shapes & sections nesoi, not further worked than cold-formed or cold-finished, from flat-rolled products",Mexico,America Latina,kilograms,0,0
20211001,7216.99.00,"Iron/nonalloy steel, angles, shapes & sections nesoi,further wkd. than cold-formed or cold-finished and not from flat-rolled products",Mexico,America Latina,kilograms,0,0
20211001,7217.10.40,"Iron/nonalloy steel, round wire, <0.25% carbon, not plated or coated, w/diameter less than 1.5 mm",Mexico,America Latina,kilograms,0,0
20211001,7217.10.50,"Iron/nonalloy steel, round wire, <0.25% carbon, not plated or coated, w/diameter of 1.5 mm or more",Mexico,America Latina,kilograms,"5,265","9,651"
20211001,7217.10.80,"Iron/nonalloy steel, round wire, w/0.25% or more carbon, not plated or coated",Mexico,America Latina,kilograms,0,0
20211001,7217.10.90,"Iron/nonalloy steel, wire (other than flat or round), w/0.25% or more of carbon, not plated or coated",Mexico,America Latina,kilograms,0,0
20211001,7217.20.30,"Iron/nonalloy steel, round wire, <0.25% carbon, plated or coated with zinc, w/diameter of 1.5 mm or more",Mexico,America Latina,kilograms,"78,213","135,533"
20211001,7217.20.45,"Iron/nonalloy steel, round wire, w/0.25% or more carbon and/or <1.5mm diam, plated or coated with zinc",Mexico,America Latina,kilograms,"23,098","37,600"
20211001,7217.20.75,"Iron/nonalloy steel, wire (other than flat or round), w/0.25% or more of carbon, plated or coated with zinc",Mexico,America Latina,kilograms,"3,329","6,495"
20211001,7217.90.10,"Iron/nonalloy steel, wire, coated with plastics",Mexico,America Latina,kilograms,0,0
20211001,7217.90.50,"Iron/nonalloy steel, wire, plated or coated with materials other than base metals or plastics",Mexico,America Latina,kilograms,0,0
20211001,7227.90.60,"Alloy steel (o/than hi-speed/silico-mang./tool) steel, bars and rods in irregularly wound coils, hot-rolled",Mexico,America Latina,kilograms,0,0
20211001,7306.30.30,"Nonalloy steel, welded, w/circ. x-sect & ext. diam. 406.4mm or less, tapered pipes & tubes, w/wall thick. of 1.65 mm+, pts. of illum. arts.",Mexico,America Latina,kilograms,0,0
20211001,7306.30.50,"Iron or nonalloy steel, welded, w/circ. x-sect & ext. diam. 406.4mm or less, pipes, tubes & holl. prof., w/wall thick. of 1.65 mm or more",Mexico,America Latina,kilograms,0,0
20211001,7306.61.10,"Iron or nonalloy steel, welded, w/square or rectangular x-sect, tubes, pipes and hollow profiles, w/wall thickness of 4 mm or more",Mexico,America Latina,kilograms,0,0
20211001,7307.29.00,"Stainless steel, not cast, fittings for tubes/pipes, nesoi",Mexico,America Latina,kilograms,0,0
20211001,7308.30.50,"Iron or steel (o/than stainless), doors, windows and their frames, and thresholds for doors",Mexico,America Latina,kilograms,0,0
20211001,7308.40.00,"Iron or steel, props and similar equipment for scaffolding, shuttering or pit-propping",Mexico,America Latina,kilograms,0,0
20211001,7308.90.60,"Iron or steel, columns, pillars, posts, beams and girders, nesoi",Mexico,America Latina,kilograms,0,0
20211001,7308.90.70,"Steel, grating for structures or parts of structures",Mexico,America Latina,kilograms,0,0
20211001,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Mexico,America Latina,kilograms,0,0
20211001,7310.10.00,"Iron/steel, tanks, casks, drums, cans, boxes & siml. cont. for any material (o/than compress./liq.gas), w/cap. of 50+ l but n/o 300 l",Mexico,America Latina,kilograms,0,0
20211001,7310.21.00,"Iron/steel, cans for any material (o/compressed/liq. gas), closed by soldering or crimping, w/cap. less than 50 l",Mexico,America Latina,number,0,0
20211001,7310.29.00,"Iron/steel, cans for any material (o/compressed/liq. gas), n/closed by soldering or crimping, w/cap. less than 50 l",Mexico,America Latina,number,0,0
20211001,7311.00.00,"Iron/steel, containers for compressed or liquefied gas",Mexico,America Latina,number,"3,060","433,098"
20211001,7312.10.90,"Iron/steel (o/stainless), ropes, cables & cordage, o/th of brass plate wire (o/than stranded wire), n/elect. insul., w/o fittings etc.",Mexico,America Latina,kilograms,0,0
20211001,7313.00.00,"Iron/steel, barbed wire; iron/steel, twisted hoop or single flat wire and loosely twisted double wire, of a kind used for fencing",Mexico,America Latina,kilograms,"20,943","40,864"
20211001,7314.20.00,"Iron/steel, grill, netting & fencing, of wire w/maximum x-sect. dimension 3 mm or more, welded at intersection, w/mesh size 100 cm2 or more",Mexico,America Latina,kilograms,0,0
20211001,7314.31.50,"Iron/steel, grill and netting, of wire, welded at the intersection, plated or coated with zinc, nesoi",Mexico,America Latina,kilograms,"7,496","13,618"
20211001,7314.39.00,"Iron/steel, grill, netting and fencing, of wire, welded at the intersection, not plated or coated with zinc",Mexico,America Latina,kilograms,0,0
20211001,7314.41.00,"Iron/steel, grill, netting and fencing, of wire, not welded at the intersection, plated or coated with zinc",Mexico,America Latina,kilograms,"102,587","171,069"
20211001,7314.42.00,"Iron/steel, grill, netting and fencing, of wire, not welded at the intersection, coated with plastics",Mexico,America Latina,kilograms,"12,022","23,085"
20211001,7314.50.00,"Iron or steel, expanded metal",Mexico,America Latina,square meters,0,0
20211001,7315.12.00,"Iron or steel, articulated link chain (other than roller chain)",Mexico,America Latina,kilograms,0,0
20211001,7315.82.10,"Alloy steel, welded link chain, not over 10 mm in diameter",Mexico,America Latina,kilograms,0,0
20211001,7315.82.30,"Alloy steel, welded link chain, over 10 mm in diameter",Mexico,America Latina,kilograms,0,0
20211001,7315.82.50,"Iron or nonalloy steel, welded link chain, not over 10 mm in diameter",Mexico,America Latina,kilograms,0,0
20211001,7317.00.55,"Iron or steel, nails, tacks, corrugated nails, staples & similar arts., of one piece construction, made of round wire, nesoi",Mexico,America Latina,kilograms,0,0
20211001,7317.00.65,"Iron or steel, nails, tacks, corrugated nails, staples & similar arts., of one piece construction, not made of round wire, nesoi",Mexico,America Latina,kilograms,0,0
20211001,7321.11.10,"Iron or steel, portable non-electric domestic cooking appliances and plate warmers, for gas fuel or for both gas and other fuels",Mexico,America Latina,number,0,0
20211001,7321.11.30,"Iron or steel, nonportable non-electric domestic stoves or ranges, for gas fuel or for both gas and other fuels",Mexico,America Latina,number,"3,938","861,669"
20211001,7321.11.60,"Iron or steel, nonportable non-electric domestic cook. appl. (o/th stoves or ranges) & plate warmers, for gas fuel or both gas & other fuels",Mexico,America Latina,number,0,0
20211001,7321.89.00,"Iron or steel, non-electric domestic grates & warming appliances (o/than cooking/plate warmers), o/than for gas or liquid fuelss",Mexico,America Latina,number,0,0
20211001,7321.90.60,"Iron/steel, parts, of nonelectric domestic cooking and warming appliances, nesoi",Mexico,America Latina,number,0,0
20211001,7324.10.00,"Stainless steel, sinks and wash basins",Mexico,America Latina,number,0,0
20211001,7325.10.00,"Nonmalleable cast iron, articles, nesoi",Mexico,America Latina,kilograms,0,0
20211001,7326.20.00,"Iron or steel, articles of wire, nesoi",Mexico,America Latina,number,0,0
20211001,7326.90.86,"Iron or steel, articles, nesoi",Mexico,America Latina,kilograms,"2,424","52,036"
20211001,7210.12.00,"Iron/nonalloy steel, width 600mm+, flat-rolled products, plated or coated with tin, less than 0.5 mm thick",Netherlands,Europa y Asia central,kilograms,"685,110","868,123"
20211001,7326.90.86,"Iron or steel, articles, nesoi",Netherlands,Europa y Asia central,kilograms,0,0
20211001,7325.99.50,"Steel, cast articles nesoi",Norway,Europa y Asia central,kilograms,0,0
20211001,7306.30.50,"Iron or nonalloy steel, welded, w/circ. x-sect & ext. diam. 406.4mm or less, pipes, tubes & holl. prof., w/wall thick. of 1.65 mm or more",Oman,Oriente Medio y Norte de Africa,kilograms,0,0
20211001,7308.40.00,"Iron or steel, props and similar equipment for scaffolding, shuttering or pit-propping",Panama,Gran Caribe,kilograms,0,0
20211001,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Panama,Gran Caribe,kilograms,0,0
